,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,0.0,0.0,0.0,0.0,11.840794563293457,54.79180908203125,66.99684143066406,61.07352066040039,63.70589065551758,73.79373931884766,59.26060104370117,41.630950927734375,44.99361801147461,30.797584533691406
1,0.0,10.428595542907715,56.446502685546875,46.65055847167969,50.63725662231445,40.35832595825195,61.57279586791992,64.52503204345703,63.81443786621094,62.35939407348633,59.86997985839844,57.78416442871094,52.28257369995117,29.449119567871094,11.344520568847656
2,0.0,20.471446990966797,50.22500991821289,46.37456130981445,50.10789108276367,74.28268432617188,60.33723068237305,63.44260787963867,61.634212493896484,59.21027755737305,56.95234680175781,54.8863410949707,48.21630859375,5.67096471786499,0.0
3,0.0,6.565719127655029,45.72789001464844,49.436832427978516,62.073001861572266,78.85598754882812,60.469879150390625,50.31875991821289,51.07449722290039,36.00836944580078,50.25428771972656,49.69491958618164,10.104154586791992,0.0,0.0
4,0.0,0.0,0.0,0.0,6.208792209625244,58.05107498168945,53.132808685302734,45.523651123046875,35.47022247314453,52.71916198730469,33.223934173583984,36.528411865234375,3.776257276535034,0.0,0.0
5,0.0,0.0,13.483698844909668,52.34538269042969,52.97050476074219,55.857608795166016,63.47015380859375,49.95478820800781,41.402252197265625,51.5265007019043,28.12004280090332,26.612464904785156,0.0,0.0,
6,11.777580261230469,41.94850540161133,62.41926574707031,59.701045989990234,61.332489013671875,53.56370162963867,51.6445426940918,50.01250076293945,46.05228805541992,43.56553649902344,18.73715591430664,3.653233766555786,0.0,0.0,
7,49.20372009277344,66.82378387451172,68.26122283935547,55.0199089050293,58.674556732177734,64.13519287109375,53.48739242553711,50.900264739990234,50.04463195800781,24.14177131652832,17.11235237121582,0.0,0.0,0.0,0.0
8,70.11817169189453,69.43054962158203,67.37828826904297,72.05720520019531,69.7149658203125,65.47312927246094,51.56547546386719,46.97901916503906,15.405200958251953,16.603233337402344,0.0,0.0,0.0,0.0,0.0
9,76.62460327148438,76.61833190917969,73.84078979492188,70.17176818847656,66.5858383178711,53.02785110473633,50.11152267456055,48.581363677978516,10.200316429138184,0.0,0.0,0.0,0.0,0.0,0.0
10,87.03079223632812,83.49665069580078,78.5828628540039,65.951171875,28.591218948364258,46.847225189208984,50.529964447021484,11.628132820129395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
